Module,Part,Question,comment,Program,Qn,section,module,C_N,Score,Description
Three,Service Delivery Standards,Q14. The organization has capacity to collect and manage data accurately,"ROM: ""Data management protocols and SOPs, capacity to manage data.""
UCMB: ""SI and technical teams grounded in data collection, national and custom systems.""
UPMB: ""Protocols, standard data collection tools, data management push.""
UMMB: ""Data staff at each level, customize SOPs for data generation.""
AIC: ""Data staff, M&E specialists, customize SOPs for data management.""",UMMB,14,1,3,3_1_14,3,Collection and management of data occur with some documented procedures
Three,Service Delivery Standards,Q14. The organization has capacity to collect and manage data accurately,"ROM: ""Data management protocols and SOPs, capacity to manage data.""
UCMB: ""SI and technical teams grounded in data collection, national and custom systems.""
UPMB: ""Protocols, standard data collection tools, data management push.""
UMMB: ""Data staff at each level, customize SOPs for data generation.""
AIC: ""Data staff, M&E specialists, customize SOPs for data management.""",AIC,14,1,3,3_1_14,5,Collection and management of data occur with specific documented procedures and data use protocol is implemented
Three,Service Delivery Standards,Q15. Does the organization have a data quality assurance and improvement process?,"ROM: ""Data QI and QA process, validation, synchronization, performance reviews.""
UCMB: ""DQA process exists but not documented.""
UPMB: ""Standardized tools, NHMIS, DHIS2 reporting, HRH for M&E.""
UMMB: ""Conduct DQAs, customize DQA tool, quarterly follow-up.""
AIC: ""DQA process, use DQA tool, quarterly reviews.""",ROM,15,1,3,3_1_15,4,"Comprehensive capacity to maintain data quality, including data quality assurance process"
Three,Service Delivery Standards,Q15. Does the organization have a data quality assurance and improvement process?,"ROM: ""Data QI and QA process, validation, synchronization, performance reviews.""
UCMB: ""DQA process exists but not documented.""
UPMB: ""Standardized tools, NHMIS, DHIS2 reporting, HRH for M&E.""
UMMB: ""Conduct DQAs, customize DQA tool, quarterly follow-up.""
AIC: ""DQA process, use DQA tool, quarterly reviews.""",UCMB,15,1,3,3_1_15,5,"Extensive capacity to maintain data quality, including data quality assurance process, continuously implemented"
Three,Service Delivery Standards,Q15. Does the organization have a data quality assurance and improvement process?,"ROM: ""Data QI and QA process, validation, synchronization, performance reviews.""
UCMB: ""DQA process exists but not documented.""
UPMB: ""Standardized tools, NHMIS, DHIS2 reporting, HRH for M&E.""
UMMB: ""Conduct DQAs, customize DQA tool, quarterly follow-up.""
AIC: ""DQA process, use DQA tool, quarterly reviews.""",UPMB,15,1,3,3_1_15,5,"Extensive capacity to maintain data quality, including data quality assurance process, continuously implemented"
Three,Service Delivery Standards,Q15. Does the organization have a data quality assurance and improvement process?,"ROM: ""Data QI and QA process, validation, synchronization, performance reviews.""
UCMB: ""DQA process exists but not documented.""
UPMB: ""Standardized tools, NHMIS, DHIS2 reporting, HRH for M&E.""
UMMB: ""Conduct DQAs, customize DQA tool, quarterly follow-up.""
AIC: ""DQA process, use DQA tool, quarterly reviews.""",UMMB,15,1,3,3_1_15,3,Some capacity to maintain data quality 
Three,Service Delivery Standards,Q15. Does the organization have a data quality assurance and improvement process?,"ROM: ""Data QI and QA process, validation, synchronization, performance reviews.""
UCMB: ""DQA process exists but not documented.""
UPMB: ""Standardized tools, NHMIS, DHIS2 reporting, HRH for M&E.""
UMMB: ""Conduct DQAs, customize DQA tool, quarterly follow-up.""
AIC: ""DQA process, use DQA tool, quarterly reviews.""",AIC,15,1,3,3_1_15,4,"Comprehensive capacity to maintain data quality, including data quality assurance process"
Three,Service Delivery Standards,Q16. Have relevant staff been trained on national clinical standards and how to achieve them?,"ROM: ""Annual and refresher trainings on clinical standards.""
UPMB: ""All staff trained, online platforms, mentorship.""
UMMB: ""Trainings at facility and institutional level, annual refreshers.""
AIC: ""Trainings at facility and institutional level, annual refreshers.""",ROM,16,1,3,3_1_16,3,Most staff have been trained
Three,Service Delivery Standards,Q16. Have relevant staff been trained on national clinical standards and how to achieve them?,"ROM: ""Annual and refresher trainings on clinical standards.""
UPMB: ""All staff trained, online platforms, mentorship.""
UMMB: ""Trainings at facility and institutional level, annual refreshers.""
AIC: ""Trainings at facility and institutional level, annual refreshers.""",UCMB,16,1,3,3_1_16,5,All staff have been trained on all SOPs
Three,Service Delivery Standards,Q16. Have relevant staff been trained on national clinical standards and how to achieve them?,"ROM: ""Annual and refresher trainings on clinical standards.""
UPMB: ""All staff trained, online platforms, mentorship.""
UMMB: ""Trainings at facility and institutional level, annual refreshers.""
AIC: ""Trainings at facility and institutional level, annual refreshers.""",UPMB,16,1,3,3_1_16,5,All staff have been trained on all SOPs
Three,Service Delivery Standards,Q16. Have relevant staff been trained on national clinical standards and how to achieve them?,"ROM: ""Annual and refresher trainings on clinical standards.""
UPMB: ""All staff trained, online platforms, mentorship.""
UMMB: ""Trainings at facility and institutional level, annual refreshers.""
AIC: ""Trainings at facility and institutional level, annual refreshers.""",UMMB,16,1,3,3_1_16,4,Relevant/specific staff have been trained
Three,Service Delivery Standards,Q16. Have relevant staff been trained on national clinical standards and how to achieve them?,"ROM: ""Annual and refresher trainings on clinical standards.""
UPMB: ""All staff trained, online platforms, mentorship.""
UMMB: ""Trainings at facility and institutional level, annual refreshers.""
AIC: ""Trainings at facility and institutional level, annual refreshers.""",AIC,16,1,3,3_1_16,5,All staff have been trained on all SOPs
Three,Service Delivery Standards,Q17. How often are staff trained on national clinical standards and use?,,ROM,17,1,3,3_1_17,5,Once a month
Three,Service Delivery Standards,Q17. How often are staff trained on national clinical standards and use?,,UCMB,17,1,3,3_1_17,5,Once a month
Three,Service Delivery Standards,Q17. How often are staff trained on national clinical standards and use?,,UPMB,17,1,3,3_1_17,2,Once a year
Three,Service Delivery Standards,Q17. How often are staff trained on national clinical standards and use?,,UMMB,17,1,3,3_1_17,5,Once a month
Three,Service Delivery Standards,Q17. How often are staff trained on national clinical standards and use?,,AIC,17,1,3,3_1_17,5,Once a month
Three,Service Delivery Standards,Q18. Are national service delivery standards consistently applied?,,ROM,18,1,3,3_1_18,5,Standards are always applied
Three,Service Delivery Standards,Q18. Are national service delivery standards consistently applied?,,UCMB,18,1,3,3_1_18,5,Standards are always applied
Three,Service Delivery Standards,Q18. Are national service delivery standards consistently applied?,,UPMB,18,1,3,3_1_18,5,Standards are always applied
Three,Service Delivery Standards,Q18. Are national service delivery standards consistently applied?,,UMMB,18,1,3,3_1_18,4,Standards are often applied
Three,Service Delivery Standards,Q18. Are national service delivery standards consistently applied?,,AIC,18,1,3,3_1_18,5,Standards are always applied
Three,Service Delivery Standards,Q19. Are national service delivery standards consistently monitored?,,ROM,19,1,3,3_1_19,4,Standards are often monitored 
Three,Service Delivery Standards,Q19. Are national service delivery standards consistently monitored?,,UCMB,19,1,3,3_1_19,5,Standards are always monitored
Three,Service Delivery Standards,Q19. Are national service delivery standards consistently monitored?,,UPMB,19,1,3,3_1_19,4,Standards are often monitored 
